Id,Reputation,Views,UpVotes,DownVotes,AccountAgeDays,DaysSinceLastActivity
36910,6738,505,114,3,5752,317
22393,28161,1368,749,8,5752,51
30714,9412,720,316,15,5727,82
4893,9916,731,329,3,5727,985
50827,13772,1725,651,51,5727,48
7963,8533,2611,2207,302,5727,50
566,63051,4120,1389,86,5727,154
32630,15751,1681,688,87,5565,136
7523,9833,1174,613,13,5565,339
14634,59834,12850,1476,1674,5616,48
20485,53546,2618,1621,39,5616,81
15159,19785,6242,577,41,5616,4972
41694,104977,14031,3901,314,5420,130
3298,33808,2594,547,15,5420,48
33414,41605,2661,901,18,5420,48
11435,11478,1685,5,1,5217,49
48091,43980,8358,2227,50458,5217,48
25600,15820,611,442,0,5657,51
31838,33801,2099,634,58,5657,48
38683,18940,1860,2453,191,5657,48
34549,37957,2292,1273,2036,5441,52
44981,11297,1016,599,8,5441,112
5009,3902,767,444,28,5514,50
11843,42939,1928,441,19,5343,262
28105,5376,590,137,2,5343,2992
18534,3332,288,128,25,5732,420
39674,50873,2513,447,126,5751,49
31420,3715,1457,124,36,5751,75
11056,16931,865,731,3,5751,207
42111,11912,1221,329,8,5751,55
1939,9182,720,91,18,5763,1040
7534,14350,2421,3539,180,5763,49
42468,64712,4354,2062,72,5763,49
39003,123106,5628,297,47,5763,51
36261,237117,7274,2103,25,5763,48
50356,49114,2198,992,315,5763,88
6825,14250,813,737,9,5686,48
38062,2790,161,66,9,5400,1536
24332,13226,773,2225,52,5400,87
43490,9582,1599,568,164,5727,54
12173,494,95,195,15,5727,49
25077,95488,10822,573,37,5729,1660
8920,8696,942,478,13,5729,48
45688,961,958,16,2,5729,4659
41878,83370,2956,2760,144,5729,55
48758,117272,7655,2022,442,5715,48
3862,45445,1619,3095,10,5715,416
23509,11987,1291,151,36,5715,459
8420,18602,1480,680,3,5715,1435
23356,14875,845,305,65,5715,49
39801,19686,1690,744,10,5715,481
4136,76273,4530,3176,39,5715,51
17698,3107,447,321,127,5217,48
6629,8840,1815,1850,149,5331,55
25516,1347333,320578,70824,457,5732,48
17463,7879,321,69,27,5657,1957
28705,8778,363,1137,78,5657,4350
19693,18861,2066,1800,34,5343,49
17111,144987,8279,517,207,5685,50
35650,29213,1116,631,24,5751,524
5506,8017,2950,902,15,5751,54
26914,15128,3696,4105,236,5751,49
42752,2913,339,1366,15,5462,58
46878,17600,1415,6998,6,5616,48
8159,7789,614,45,5,5616,56
671,34965,4925,631,69,5616,129
24671,32487,1721,311,88,5727,56
2084,11455,951,401,8,5727,477
22368,22802,1146,518,11,5727,56
46022,53140,10147,5666,695,5727,56
34393,8757,795,142,14,5233,182
3029,4093,655,1779,16,5513,801
26826,892,148,128,7,5513,48
46792,855,78,405,16,5513,70
3658,7121,845,631,7,5513,68
37849,1178,302,28,2,5420,4158
28701,100161,6534,3391,2696,5420,49
22803,18267,2780,208,3,5420,269
11729,36179,1381,687,19,5685,49
48013,18653,1718,646,177,5715,57
7591,7959,5897,0,0,5715,3230
6340,541,82,34,3,5715,1253
36736,10221,524,412,17,5715,1261
18481,6887,502,1733,26,5715,49
24477,41708,857,758,52,5715,51
7613,11985,831,1315,24,5715,126
32703,40373,14037,1442,7,5715,48
44736,13864,806,485,6,5499,49
44372,8406,235,244,32,5498,2682
32915,8339,864,224,20,5751,1311
43131,14990,1819,160,3,5441,528
32757,323042,19863,2323,1803,5441,48
49455,121895,5098,1978,515,5441,137
36092,11411,285,393,5,5441,1094
27296,11384,274,275,1,5441,66
25169,8535,241,360,5,5441,51
34696,13473,913,235,38,5565,714
1798,2116,149,1745,14,5343,49
35748,11348,722,31,8,5656,69
26294,58342,3540,311,111,5656,48
19334,46534,5630,5108,112,5656,66
25125,3370,925,811,15,5656,79
8843,15174,1047,1301,170,5386,48
36991,99486,4669,1409,55,5386,578
19370,2775,248,468,2,5386,48
208,24183,1398,725,5,5727,603
17118,3234,507,132,0,5727,575
20407,8602,340,188,2,5727,239
29008,15893,1989,2193,141,5727,49
29866,100116,2572,1601,93,5727,1451
33408,16175,1782,358,28,5729,48
18959,10094,1603,137,209,5729,1591
51498,10928,4125,408,1578,5729,48
27137,83173,3492,2505,32,5751,49
9053,15572,1492,1002,152,5616,65
31,13634,2219,231,21,5616,171
35387,57835,8281,9437,58,5616,49
10872,8471,2316,321,6,5715,49
43290,31244,1234,3332,58,5715,49
46026,2195,400,133,6,5420,49
3562,114579,6247,1723,14,5594,48
13732,6828,711,502,95,5338,304
1360,29816,2221,1398,91,5338,55
3959,3023,414,65,2,5400,768
31372,11009,1067,2732,7,5400,109
44936,21335,1478,783,107,5400,71
41714,2649,178,123,8,5401,777
18801,19525,4157,1891,138,5441,471
35430,2527,528,34,8,5441,3189
40976,71786,5504,3344,84,5441,48
20759,2296,136,179,4,5441,3148
38655,2186,244,298,87,5513,53
9426,12515,1504,989,29,5513,60
377,8880,611,162,16,5513,667
19946,7794,1099,380,7,5343,1839
29455,9606,611,279,11,5342,48
42847,23450,929,870,32,5342,369
25164,66354,5301,2959,63,5616,56
9031,6500,450,92,12,5615,405
33238,16201,868,2088,109,5615,51
31475,12453,1716,2639,26,5462,52
37096,10484,857,1620,93,5751,52
48274,3154,256,192,106,5751,55
44891,75592,3714,2013,67,5751,50
45347,24983,1196,1317,7,5685,254
30535,39540,7288,3656,739,5656,154
39290,200554,47181,3039,314,5656,72
48156,73792,3779,987,83,5656,2993
39513,19127,1448,2324,31,5386,50
8773,6344,243,131,2,5386,48
35375,41083,2817,3562,123,5420,49
35849,94129,9875,2439,3189,5420,86
2964,45304,2690,1645,63,5727,854
4580,86157,20060,3761,35242,5727,48
20900,6323,506,127,10,5727,186
33639,13698,565,89,27,5727,50
31233,116184,4963,972,123,5727,50
21310,3323,795,404,15,5727,48
3196,14474,739,439,16,5727,209
49561,25695,4359,4914,673,5727,51
4072,25271,2507,2806,58,5727,49
4246,5473,818,1613,67,5513,646
49621,26615,5020,118,29,5715,48
6280,14383,1020,1525,90,5715,722
8337,3605,462,143,3,5715,51
37858,7220,638,320,33,5685,49
33117,2341,436,1552,16,5685,50
41726,6621,1402,608,5,5655,49
15063,58875,2725,717,255,5655,49
27618,17705,2292,1473,109,5655,48
26920,40145,2187,756,116,5763,257
18607,92731,9754,1807,0,5751,70
37008,4520,271,18,0,5750,3461
34355,26025,1254,2541,351,5750,50
38905,73202,3003,2341,21,5750,197
46080,10233,696,248,1,5615,240
6685,125524,15183,5658,1661,5615,74
21204,18410,641,321,71,5615,138
14087,6850,1392,664,9,5615,183
26197,18747,664,56,39,5342,53
38419,9276,1034,5417,24,5342,48
5455,17615,2014,1331,123,5342,49
4972,8704,1533,737,119,5685,59
90,106978,9831,4520,24729,5685,48
13940,83470,8017,4084,207,5685,49
38551,26646,2035,2802,22,5684,74
27956,49113,4451,1480,174,5655,49
33566,14517,1583,2059,11,5655,48
50295,3943,277,173,50,5727,589
9754,3248,550,137,4,5727,52
33947,9096,902,545,25,5217,1109
29314,6291,307,277,7,5400,56
13068,6295,1201,524,25,5729,49
20084,2491,199,141,3,5729,2367
11267,14661,927,501,30,5729,51
41945,1080,533,376,24,5420,56
13693,12664,1261,5871,15,5420,49
42401,11470,1036,462,9,5750,155
35143,13650,662,593,36,5750,1061
21639,52090,4060,2330,143,5750,70
36941,38650,5582,2488,684,5750,65
32945,13777,1048,548,67,5513,49
1220,26934,3061,8930,33,5513,66
12670,6858,467,77,4,5440,57
9290,27049,1352,1926,18,5385,55
43639,64243,2947,294,9,5385,48
25496,7756,307,251,3,5399,788
4513,5698,255,244,25,5399,284
25763,21866,1663,580,40,5399,48
29958,16018,585,667,6,5399,215
1849,7222,1724,1530,166,5655,54
48104,13686,846,785,12,5655,49
11665,47994,5850,503,221,5727,48
36920,88949,10463,4780,256,5727,48
38457,7453,1817,157,199,5727,4710
24603,8135,1364,555,44,5727,4643
32742,34824,1648,328,22,5342,48
49259,50688,3015,1054,31,5763,50
14526,43153,2730,4099,163,5763,49
5379,12388,879,993,2,5763,2663
50477,18213,1180,401,18,5763,1808
35975,35333,2274,619,42,5763,59
32556,11150,812,498,70,5763,1645
46592,9823,634,148,4,5684,3989
24581,126076,17947,704,98,5684,54
11575,21769,2685,2173,407,5750,1170
7025,19943,1970,433,80,5750,342
34202,36585,3971,3833,134,5750,49
17479,25748,2326,477,46,5750,933
24225,20536,1864,2582,59,5750,73
42245,366586,37541,1262,24126,5750,48
12325,3092,381,435,30,5641,257
14933,60252,24387,3510,7337,5715,3568
35179,68042,3399,2250,72,5729,1827
1279,23854,1927,837,257,5715,5100
44564,1063,80,41,3,5715,1865
1447,28747,2132,3291,39,5715,205
41351,12990,1019,639,22,5762,235
11194,401631,168265,17074,23336,5762,48
36301,4223,369,77,3,5564,49
45725,15137,961,2242,55,5564,49
8740,34867,2590,3744,1511,5564,48
42557,96432,3647,2144,54,5564,287
39012,10813,676,1126,8,5420,48
2763,1608,259,31,5,5420,2404
6894,22034,1078,953,110,5615,50
43375,2265,306,489,15,5513,49
21223,72480,7581,476,17,5513,1401
14361,8458,976,386,9,5513,50
5541,876,978,35,0,5512,2762
43846,10766,722,386,17,5750,57
15655,74887,2948,659,41,5750,1163
11520,19797,1390,2583,15,5750,58
814,52306,2535,683,46,5462,64
7256,9507,400,670,19,5727,1935
45548,14166,723,171,16,5727,939
22676,4610,480,298,1,5727,1370
22693,99259,29122,20802,1402,5654,48
27067,11120,552,361,12,5654,55
11111,9115,1010,336,31,5654,127
5529,19955,1654,1450,55,5654,1968
7612,65985,4642,851,112,5654,52
50873,14818,1495,320,14,5306,479
19904,12697,836,418,69,5306,243
4686,53804,6297,2587,15,5306,72
50179,9872,977,754,68,5762,48
30828,5147,723,71,16,5420,624
10018,5755,320,1028,12,5342,63
8404,7393,4949,330,73,5342,274
12460,407595,51960,13014,1637,5750,48
31922,60324,7410,4284,575,5684,48
42042,6212,395,157,17,5684,51
45376,4108,613,971,6,5684,49
34003,3397,380,252,0,5399,49
1473,3451,284,246,22,5399,478
15551,10600,895,280,39,5440,72
40054,13667,1077,3092,42,5440,48
2971,3456,789,159,2,5440,3263
49637,57391,4793,3819,43,5440,48
15137,7000,644,689,61,5440,52
48182,2939,301,52,5,5653,60
31700,3634,215,21,2,5653,4126
31579,2430,454,435,7,5653,532
45907,1872,573,228,9,5653,56
30673,12848,1258,1224,35,5762,48
3787,36368,12265,1305,3893,5762,104
13626,79695,2719,175,108,5714,49
18336,4666,564,907,14,5714,422
32725,103734,5862,2686,14,5714,48
41689,7261,931,189,31,5714,4957
16688,9685,803,209,8,5594,67
22665,15028,1403,319,9,5594,1011
24925,86690,5736,619,0,5594,50
23434,68852,8687,2643,734,5594,48
3487,620643,72529,2327,385,5726,491
7308,3134,375,1465,47,5726,213
4543,1706,303,126,2,5726,870
36137,2212,100,241,9,5726,603
15430,7365,823,1083,2,5684,597
10257,3518,268,44,8,5684,1789
18283,6774,449,96,5,5684,320
31174,2611,249,1366,4,5385,84
40016,28117,1712,574,27,5615,72
33977,4139,380,325,30,5615,72
15805,296288,29411,8900,73,5615,91
24167,16649,1751,2416,49,5750,49
11541,29127,2019,629,21,5750,50
31204,61254,3555,1520,210,5750,49
30729,6041,374,413,28,5399,50
19663,8094,638,53,10,5399,65
5902,12747,957,830,18,5762,100
1985,34024,7703,4685,117,5762,52
29044,87859,13620,5,99,5762,48
14447,28697,954,291,100,5762,463
19398,76941,4020,2031,77,5762,48
46799,22866,1738,349,228,5762,443
48015,18040,1554,2566,44,5762,392
14387,37183,4430,899,272,5762,51
12560,57496,12476,4967,3,5440,48
9071,23171,3253,564,152,5653,58
1615,29401,1887,1281,173,5653,48
12218,39204,9117,752,152,5653,49
41983,10814,1184,532,21,5653,58
11270,91435,7794,10252,8726,5653,50
50658,8721,828,450,11,5714,672
31655,20868,1113,1482,8,5462,752
19027,7565,692,647,28,5750,53
11946,7179,1143,273,8,5750,94
7728,44417,2679,660,73,5750,528
6079,13848,533,247,4,5750,303
31696,7181,737,167,22,5750,53
12660,7954,481,67,10,5750,53
18960,1681,953,387,15,5684,154
33936,245489,22310,3876,1800,5684,52
37042,65923,4219,1142,1091,5684,59
10185,8894,463,521,18,5476,49
20460,256817,14111,3505,1828,5476,48
6512,33012,5089,1475,224,5420,67
9652,365033,57625,2677,1973,5419,104
15144,27049,2457,3260,8,5419,51
42294,24553,2798,1125,23,5419,206
31561,8881,781,802,202,5615,56
28277,649399,51510,1444,273,5615,2413
10219,11196,915,1313,36,5615,49
33056,10464,622,97,6,5615,49
24317,1116,151,39,4,5615,2336
20653,26597,1128,259,10,5714,136
13241,12303,895,819,23,5714,317
1156,2957,390,78,2,5762,3306
34375,26307,1378,720,51,5762,71
46288,29205,1218,1300,36,5762,48
12571,4265,309,94,26,5762,3095
29079,7276,1095,607,53,5762,1013
34284,7093,334,99,4,5594,303
39398,41391,3124,897,25,5594,78
24787,132749,10413,5127,44,5498,49
8001,1693,344,543,10,5498,3129
27971,43424,4234,3744,441,5684,49
1355,3555,728,136,36,5684,698
9718,19875,490,182,8,5684,941
29506,40904,3957,849,13,5684,141
36584,1363,258,115,6,5683,593
23101,55983,3628,1536,78,5683,48
15302,32680,3109,2262,424,5683,48
22027,5808,501,299,6,5683,95
48202,30205,3641,1978,736,5399,49
34966,4099,1602,144,3,5399,4472
15042,38138,2442,429,26,5399,50
7320,11523,290,30,7,5726,907
19268,9041,920,355,56,5419,73
8094,119684,4303,750,28,5419,2774
36361,4074,352,273,1,5419,106
46803,5417,202,391,2,5419,52
2413,1471,282,83,2,5750,628
43053,28597,1936,1938,220,5750,71
29446,15959,1488,939,75,5653,127
11663,319108,16934,730,125,5714,613
19203,43752,1595,469,1,5714,136
40831,12874,1296,2365,24,5714,50
8428,30023,1798,2383,66,5512,49
6883,6066,330,713,18,5217,1264
43791,43305,7373,2309,165,5217,57
16797,34572,1968,2989,32,5440,341
32218,92397,9555,9121,461,5476,48
22549,92420,3758,2064,98,5476,74
34910,3482,85,168,3,5399,4233
26764,80182,9772,6169,55,5399,49
37601,12759,2108,419,40,5399,48
5517,25297,1500,8507,228,5683,49
46399,21729,5441,653,103,5682,50
50360,9402,1327,566,19,5726,119
4766,4659,1053,1761,208,5726,447
39361,26164,2333,1871,187,5726,143
12206,108192,8475,4159,300,5726,51
29497,132983,19176,985,135,5749,163
18502,342946,29745,2480,109,5749,985
37052,191885,9691,3038,183,5749,48
50898,17169,1305,160,23,5714,1493
28831,17540,738,386,53,5714,126
27303,9958,472,1270,12,5714,624
47869,24782,2863,4295,78,5714,48
13480,24229,635,68,7,5419,4103
14955,56433,7854,5240,1263,5419,48
7208,12938,806,261,3,5419,50
21543,5327,318,1244,16,5419,49
20106,49262,1532,1890,5,5419,51
6247,27649,2041,1694,232,5342,87
35525,38060,1324,1093,7,5761,49
23613,55611,3800,657,128,5761,156
4108,4196,535,61,3,5761,946
48163,28893,1944,577,15,5614,2066
10053,115971,5946,913,590,5614,48
36340,17191,1396,156,5,5512,417
35139,157109,9758,2229,8,5512,48
15105,39340,1658,1677,46,5512,94
29466,10948,1813,497,47,5730,486
38235,31922,4324,5333,39,5653,227
46199,5921,2215,609,12,5653,3582
47069,94068,4108,549,175,5726,668
40991,5003,845,281,5,5726,49
28992,44387,3490,117,22,5726,3710
3063,44614,1076,848,3,5726,106
22939,8013,774,248,6,5726,1325
38261,41333,2254,1620,30,5726,49
18985,3793,407,164,3,5342,1939
51441,20427,846,550,4,5729,62
1888,5220,779,279,94,5729,48
38097,15998,1098,2557,16,5729,50
39511,15234,1592,525,14,5729,49
5960,3897,243,285,11,5749,48
6601,8952,810,579,34,5749,57
26663,111554,7292,1543,310,5749,58
3149,68241,10580,4307,286,5399,48
3910,24452,671,1377,8,5399,50
11813,31422,3643,589,33,5399,49
11250,4012,260,221,3,5399,525
50274,85611,4548,3208,105,5476,56
27947,3771,269,639,26,5476,1838
11464,16646,1632,479,62,5476,66
13661,7324,538,600,52,5714,49
21658,4071,286,66,2,5713,5125
26220,6710,858,639,37,5246,48
31078,8035,861,284,30,5246,49
3559,54949,2908,506,215,5334,48
14125,4915,550,221,36,5334,1432
6198,889,86,349,3,5334,2913
19029,11169,977,67,7,5682,48
36210,9514,834,177,33,5682,4441
17222,39330,2121,960,179,5652,529
7388,53247,6014,3143,365,5652,804
48579,16265,1007,882,54,5652,598
15022,166266,9934,4650,1314,5652,49
45411,57233,1879,364,45,5652,100
47616,2879,455,445,160,5217,56
42094,34932,1717,990,5,5761,49
42607,33845,2601,1810,25,5761,49
22667,28079,1974,1753,276,5761,296
1262,21159,7623,1665,91,5761,48
46766,28293,3805,4983,552,5761,49
32989,18014,1203,1149,56,5761,2620
39799,114488,8868,3432,207,5761,50
3477,7443,540,792,3,5614,87
23991,7267,966,596,13,5614,50
19706,6436,1213,515,124,5614,48
29821,19831,1471,622,62,5614,49
39536,768,242,44,1,5498,4369
32058,5212,568,105,4,5498,88
10817,151641,17583,1375,3382,5498,411
44256,82004,3544,3803,83,5476,49
26012,2151,985,360,30,5476,247
29744,19132,2170,604,72,5419,50
41953,8235,502,432,17,5419,1077
16586,15873,1002,935,23,5439,596
13123,14020,598,2268,22,5439,50
13547,40778,2095,3181,21,5399,53
12623,6066,207,590,6,5399,48
47598,64071,2216,2828,6,5399,55
2545,12960,809,601,6,5233,92
37650,8170,549,70,5,5233,538
29409,11158,396,55,10,5233,2471
5763,28558,2549,2951,145,5713,49
29067,12325,1294,776,11,5713,49
8914,62406,4790,1698,1015,5713,162
3352,15152,1508,7892,167,5682,294
166,242097,19452,1024,93,5682,49
19163,74161,5652,2630,411,5681,62
35406,9323,1219,490,19,5652,738
46616,2809,201,648,11,5652,51
12058,2138,347,257,1,5652,766
25032,13998,1076,829,42,5652,80
38098,2789,812,198,47,5652,49
26706,2746,223,12,7,5512,49
6348,2934,411,271,17,5761,49
31342,9470,625,598,11,5761,52
45592,66120,4292,4591,65,5761,173
10290,9921,3820,2078,382,5761,48
35540,4076,360,600,34,5385,3194
27927,10334,895,1145,278,5385,134
7497,39401,4242,2541,17,5385,63
135,8378,1352,1239,23,5385,648
50875,57365,3238,4042,86,5342,48
17182,11052,611,745,18,5342,1916
36308,3354,497,98,1,5342,316
30587,885,91,22,0,5342,4680
20504,9657,819,173,84,5512,88
7330,3464,453,574,7,5476,48
49468,7322,891,1216,56,5593,49
50445,1570,296,231,16,5593,218
5938,15787,941,554,59,5593,52
16235,63204,3373,2407,53,5593,49
4919,18402,1005,2865,7,5593,189
47798,74910,7754,2228,298,5731,48
40901,25231,2382,1557,28,5731,48
47195,85306,7195,3007,522,5614,48
2054,1700,234,9,0,5614,4555
21305,22533,827,516,91,5681,483
39261,8864,441,145,5,5681,832
50486,8018,2287,827,24,5681,49
45563,4956,200,113,8,5681,1709
42874,6200,1220,878,205,5713,52
50818,27595,2125,1813,109,5713,347
37082,17815,1536,1788,19,5713,49
36836,9398,516,702,6,5761,1085
11765,11152,1439,1304,3,5761,49
29116,13318,787,713,49,5761,81
1984,27257,3064,1308,82,5761,171
27246,11547,1139,1035,10,5761,241
7367,16714,1252,1377,6,5760,66
27743,18199,2095,1391,269,5476,2687
27882,46317,1296,504,39,5512,55
9603,6939,951,3650,88,5512,49
45037,16103,1502,787,7,5731,55
8341,14263,1637,174,11,5731,134
34383,19693,1610,1203,44,5731,48
6729,32470,2679,678,60,5731,49
42560,43935,1899,557,22,5731,68
32382,20210,1803,845,24,5419,50
43698,25568,2573,3350,45,5419,48
36024,69172,5183,2588,185,5419,783
23173,5397,147,502,5,5217,255
2349,128680,26547,2223,376,5217,48
3103,5107,488,277,5,5462,942
19532,153984,12560,5627,171,5462,49
24931,163432,10540,3263,265,5713,49
5109,11208,618,232,32,5342,808
49046,41825,3295,379,6,5749,229
3931,14912,727,1551,50,5749,1572
39042,32320,2874,5657,429,5749,51
14960,3401,514,306,21,5652,1345
765,2712,240,782,0,5652,615
34168,4323,319,600,5,5652,48
14852,11869,347,209,18,5512,574
16517,3374,403,86,3,5512,1501
14558,84290,5847,2665,24,5512,51
10666,49301,6567,2575,254,5760,48
46946,5432,445,59,2,5761,49
23379,3810,753,897,67,5760,245
32269,1646,329,103,14,5338,50
47340,6321,835,273,55,5338,268
37727,12088,1864,239,21,5614,50
50707,20207,1957,993,41,5614,49
21408,13994,905,432,25,5614,56
49743,5167,257,41,4,5681,105
16266,24356,1426,230,29,5681,49
4388,118060,4466,5096,38,5681,75
20894,418152,57359,1705,648,5681,52
31028,27166,1504,906,35,5399,726
50158,410937,42500,6844,4330,5399,49
28033,2217,287,6,3,5399,3997
13829,15395,544,545,13,5419,50
36741,14822,768,2666,16,5419,54
25121,3283,1194,594,12,5419,189
36874,18960,1381,1296,5,5730,49
13090,69446,15126,1107,302,5246,62
41172,86320,3557,6634,60,5246,48
41084,23743,2186,1494,34,5713,3729
8751,125189,8156,4920,546,5713,50
8497,6680,305,255,7,5713,117
26179,1841,128,27,2,5713,5012
10020,11747,762,205,5,5512,451
25789,28403,3943,2748,10,5512,879
33568,14793,982,136,8,5512,156
24612,8017,1315,1416,6,5729,51
36387,113987,2455,1980,25,5729,48
12403,32411,1725,3333,87,5729,102
36831,13409,1127,328,25,5729,105
28623,14375,938,690,8,5729,188
21733,4998,1226,1091,32,5729,78
11645,25613,1295,3179,121,5342,49
27372,11979,2418,640,26,5614,56
11785,25893,1630,516,37,5614,49
15593,36528,2069,1504,27,5614,295
15426,41527,1378,913,28,5652,62
49940,8967,742,1165,10,5652,48
25489,162342,13061,3219,428,5681,50
2058,34051,5153,3222,135,5760,59
6424,9914,3537,1488,104,5760,49
9780,69060,4930,450,13,5760,49
41253,15339,822,2344,13,5398,50
51397,4881,936,368,5,5398,55
22407,78421,6794,808,441,5730,49
30306,14560,622,450,115,5730,351
5621,16388,662,370,37,5730,50
39575,103349,8358,3717,91,5730,52
9481,7688,1256,1926,67,5419,83
31076,32782,1222,706,138,5419,591
6834,45004,3577,320,192,5419,226
7265,13044,738,1239,45,5419,1409
29893,57418,5009,488,122,5419,118
13633,4879,407,867,9,5233,49
4517,16569,1410,2487,3,5475,48
10258,170226,7508,1871,306,5475,84
7057,25358,3494,438,536,5475,48
5577,4517,538,279,1,5614,49
51005,31522,1807,3114,31,5614,48
9736,40976,4231,1379,126,5614,185
40462,11870,1409,1544,40,5613,545
25756,42432,2876,731,63,5760,312
12440,26569,1793,3407,47,5760,50
27781,494410,59816,3794,3956,5760,50
28672,58367,2973,972,72,5760,357
40697,10406,1541,2813,55,5461,50
28923,11170,492,27,1,5461,3151
25049,7393,623,1674,5,5681,50
16945,19967,1013,39,11,5681,56
18598,60067,6040,4019,208,5681,48
51404,2618,527,103,2,5681,81
37097,8211,706,810,16,5511,50
48370,16412,779,1008,47,5385,50
6503,30252,1369,1507,23,5385,203
35543,6457,138,1919,13,5385,57
43856,47747,2953,1367,129,5385,48
11692,43068,2748,2762,17,5712,61
50651,3457,560,640,61,5712,481
12292,5013,2439,1130,55,5730,90
29387,14236,1044,875,35,5730,49
